DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
47,0.036297641,12,8,13,6,18,16,4,2,16,812,7,7,4.2946,10,0,0,0,0,1,-2,864,3,2,256,0,0,0,0,34,33,18,0.614307,0.749214124,1.698970004
37,0.350877193,12,8,19,279,20,20,0,1,20,1737,21,5,5.3084,14,0,0,0,0,0,3,1214,3,2,367,0,0,0,0,69,68,49,0.614307,0.442833864,2.629409599
428,0.131578947,12,7,13,86,19,13,7,2,13,1514,19,1,5.1625,10,0,0,0,0,1,-49,1216,2,2,315,0,0,0,0,77,23,85,0.614307,0.161663183,1.880813592
785,0.350877193,12,8,19,86,19,17,3,2,17,1016,8,0,4.6039,2,0,0,0,0,1,-18,521,3,2,372,0,0,0,0,39,53,23,0.614307,0.502503124,1.973127854
499,1.052631579,12,9,5,86,19,20,0,1,20,1361,5,4,4.8754,11,0,0,0,0,0,-9,800,4,2,386,0,0,0,0,65,36,39,0.614307,0.356994523,3.001300933
18,0.175438596,12,9,3,86,15,16,4,2,16,1599,14,3,4.99,28,0,0,0,0,1,11,219,4,2,438,0,0,0,0,75,71,52,0.614307,0.699589526,2.487138375
62,0.263157895,12,10,3,6,20,20,0,1,20,2634,13,4,5.6723,35,0,0,0,0,0,35,263,5,2,436,0,0,0,0,161,151,94,0.614307,0.364610238,2.893206753
34,0.210526316,12,11,3,204,20,20,0,1,20,1756,5,1,4.9692,11,0,0,0,0,0,-30,235,6,2,445,0,0,0,0,84,69,43,0.614307,0.471031469,2.944482672
80,0.030959752,12,10,8,273,17,13,7,2,13,1359,14,6,5.0841,22,0,0,0,0,1,-49,584,5,2,73,0,0,0,0,65,53,73,0.614307,0.119473028,1.322219295
31,0.350877193,12,11,22,273,20,20,0,1,20,1850,5,3,5.1543,14,0,0,0,0,0,6,1396,6,2,436,0,0,0,0,86,89,48,0.614307,0.67328279,2.692846919
143,0.020639835,12,11,16,86,19,20,0,1,20,2115,19,13,5.4339,29,0,0,0,0,1,-17,1104,6,2,41,0,0,0,0,118,108,64,0.614307,0.50134531,1.977723605
21,0.350877193,1,6,18,415,18,14,6,2,14,1020,18,3,4.5038,20,0,0,0,0,0,2,1107,4,2,449,0,0,0,0,25,46,33,0.614307,0.653538008,2.204119983
121,0.263157895,1,6,21,273,19,18,2,2,18,1028,6,0,4.3788,3,0,0,0,0,0,5,1421,4,2,232,0,0,0,0,44,29,23,0.614307,0.318385773,2.632457292
55,0.350877193,12,31,10,58,20,18,2,2,18,1986,11,1,5.7269,24,0,0,1,0,1,-148,672,5,5,228,0,0,0,0,116,46,66,0.614307,0.009265474,2.685741739
56,0.006620324,1,7,13,58,20,18,2,2,18,1554,20,0,5.0751,12,0,0,0,0,0,21,851,5,2,176,0,0,0,0,59,44,47,0.614307,0.697712982,1.361727836
760,0.350877193,1,7,18,58,20,20,0,1,20,1437,8,7,4.7182,8,0,0,0,0,0,27,459,5,2,231,0,0,0,0,62,57,34,0.614307,0.537843647,2.222716471
26,0.131578947,1,8,3,86,19,18,2,2,18,2443,9,1,5.4633,28,0,0,0,0,1,35,227,6,2,361,0,0,0,0,117,73,63,0.614307,0.29839405,2.511883361
46,0.350877193,1,9,14,86,20,15,5,2,15,1874,24,1,5.0815,16,0,0,0,0,1,70,927,7,2,292,0,0,0,0,99,87,54,0.614307,0.380857171,2.688419822
45,0.016708438,1,8,11,86,19,16,4,2,16,1971,23,0,5.5831,16,0,0,0,0,1,43,752,6,2,92,0,0,0,0,46,84,64,0.614307,0.15987825,1.477121255
10,0.175438596,1,10,16,86,19,20,0,1,20,2367,13,11,5.3114,40,0,0,0,0,1,95,1020,1,3,314,0,0,0,0,120,82,82,0.614307,0.765512553,2.620136055
20,0.058479532,1,10,0,86,20,20,0,1,20,1228,5,10,4.6006,9,0,0,0,0,0,36,69,1,3,64,0,0,0,0,57,44,50,0.614307,0.665343237,2.31386722
43,0.025673941,1,10,21,86,20,17,3,2,17,813,5,4,4.2161,7,0,0,0,0,0,7,1330,1,3,310,0,0,0,0,35,36,28,0.614307,0.42073475,1.84509804
144,1.052631579,1,12,5,58,20,20,0,1,20,1672,6,3,5.2886,17,0,0,0,0,0,11,444,3,3,358,0,0,0,0,35,69,45,0.614307,0.602002051,3.28645647
35,0.105263158,1,12,3,58,18,17,3,2,17,2240,20,0,5.7364,59,0,0,0,0,0,19,236,3,3,436,0,0,0,0,116,58,97,0.614307,0.557111314,1.991226076
774,0.350877193,1,10,19,204,20,20,0,1,20,1138,11,1,4.7414,5,0,0,0,0,0,-12,479,1,3,53,0,0,0,0,64,28,43,0.614307,0.643337113,2.426511261
131,0.210526316,1,7,5,86,17,13,7,2,13,951,18,10,4.4716,8,0,0,0,0,0,-101,487,5,2,61,0,0,0,0,48,26,30,0.614307,0.346613049,2.278753601
47,0.087719298,1,13,12,86,20,20,0,1,20,1916,0,3,5.4308,10,0,0,0,0,0,31,790,4,3,248,0,0,0,0,82,95,55,0.614307,0.646620817,1.69019608
72,1.052631579,1,14,8,86,20,20,0,1,20,654,3,8,4.2393,8,0,0,0,0,0,1,573,5,3,100,0,0,0,0,33,48,10,0.614307,0.691847962,2.72427587
52,0.035087719,1,13,21,86,18,14,6,2,14,1025,6,1,4.327,18,0,0,0,0,1,-15,1329,4,3,310,0,0,0,0,31,31,19,0.614307,0.447580564,2.243038049
44,0.026315789,1,14,17,86,18,13,7,2,13,964,9,6,4.5408,14,0,0,0,0,0,20,1071,5,3,70,0,0,0,0,28,54,28,0.614307,0.333992946,1.477121255
