DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
106,0.015948963,6,5,12,290,14,11,9,4,11,1213,31,5,4.6645,25,0.2353,0.25,0,0,0,-887,846,1,2,824,161,0,3,0,43,41,31,1,0.491339157,1.612783857
11,0.175438596,6,7,18,461,16,15,5,3,15,810,34,11,4.0701,16,0.25,0.1538,0,0,0,-833,1135,3,2,256,121,3,8,3,39,36,21,1,0.410169025,3.213252052
23,0.027700831,6,8,0,445,17,14,6,2,14,981,51,2,4.3422,7,0,0,0,0,0,-828,29,4,2,901,110,1,2,4,29,29,23,0.99992,0.6945627,1.491361694
18,0.526315789,6,7,18,446,17,14,6,2,14,979,21,1,4.3581,11,0.1667,0.1,0,0,0,-833,1145,3,2,1,115,7,4,1,33,72,34,0.464441,0.680548148,2.879669206
30,0.263157895,6,7,20,446,13,14,6,3,14,549,28,1,3.874,8,0.1,0.125,1,0,0,-831,1279,3,2,414,138,2,5,2,40,25,15,8.48E-07,0.303705631,2.342422681
14,0.175438596,6,7,20,445,15,12,8,4,12,972,54,15,4.4798,18,0,0,0,0,0,-831,1235,3,2,650,115,1,5,2,27,37,35,0.910459,0.251170597,2.170261715
7,0.526315789,6,7,18,56,14,14,6,4,14,1319,43,0,4.7499,27,0.2,0.0952,0,0,0,-833,1133,3,2,1,121,8,5,4,49,60,35,0.973074,0.524771546,2.881384657
54,0.09569378,6,7,19,446,15,13,7,3,13,762,43,3,4.2118,2,0,0,0,0,1,-832,1246,3,2,735,113,3,4,4,31,13,22,0.999996,0.418596958,2.864511081
53,0.263157895,6,7,18,446,18,16,4,3,16,1492,42,6,5.031,30,0.3333,0.2,0,0,0,-833,1165,3,2,444,116,3,9,2,47,78,36,0.896045,0.601327649,2.613841822
58,0.09569378,6,8,5,216,15,13,7,4,13,838,38,7,4.2405,13,0.125,0.0909,0,0,0,-822,388,4,2,11,109,3,8,0,24,33,19,0.0083218,0.564976063,1.633468456
20,0.055401662,6,8,8,216,18,11,9,3,11,1471,37,3,4.8941,34,0,0,1,0,0,-819,512,4,2,466,110,1,6,0,59,58,38,0.995639,0.40201021,1.531478917
10,1.052631579,6,8,19,216,16,16,4,2,16,1154,40,2,4.4498,13,0,0,0,0,0,-808,1186,4,2,1,111,0,6,0,64,57,31,0.999933,0.339060319,2.838849091
12,0.263157895,6,8,18,56,16,17,3,2,17,1149,23,0,4.6302,16,0.3333,0.3,0,0,0,-809,1141,4,2,296,97,1,3,0,41,46,34,0.999367,0.462456329,2.681241237
10,0.116959064,6,8,18,216,14,11,9,3,11,1125,21,0,4.6631,12,0.2222,0.25,0,0,0,-809,1134,4,2,615,127,3,3,1,46,56,31,0.763542,0.382083922,2.311753861
33,0.061919505,6,8,19,156,10,7,13,5,7,1312,47,4,4.5593,14,0.3333,0.1538,0,0,1,-808,1213,4,2,491,117,6,6,0,60,58,34,0.992716,0.395302391,2.390935107
23,0.029239766,6,8,23,216,14,16,4,3,16,1227,27,1,4.6999,23,0.1429,0.0667,0,0,0,-804,1438,4,2,95,115,9,3,6,51,50,45,0.988543,0.55638695,1.69019608
11,0.526315789,6,9,11,56,11,10,10,3,10,1283,41,1,4.8295,25,0.2143,0.1579,0,0,0,-792,697,5,2,269,130,4,4,1,41,50,51,0.999945,0.27208972,2.10720997
46,0.526315789,6,9,18,446,15,14,6,5,14,1817,64,2,5.244,24,0.25,0.0714,0,0,0,-785,1163,5,2,634,122,3,4,7,80,109,66,0.00350172,0.119959469,2.899820502
63,0.350877193,6,9,18,56,15,12,8,5,12,1395,62,4,5.3555,32,0.3636,0.2222,0,0,1,-785,1175,5,2,738,140,5,5,0,57,55,38,0.999924,0.568751625,2.854913022
40,0.022396417,6,9,19,56,14,11,9,3,11,832,44,1,4.26,13,0.25,0.2857,0,0,0,-784,1203,5,2,896,127,0,7,1,14,40,24,0.999691,0.408818759,1.579783597
21,1.052631579,6,10,15,56,12,10,10,4,10,540,370,0,3.7781,8,0.1,0.1429,0,0,0,-764,972,6,2,485,116,0,16,0,17,41,18,0.999985,0.254825595,2.170261715
16,0.033955857,6,10,18,446,19,15,5,2,15,690,18,1,3.8765,14,0.2222,0.1667,0,0,0,-761,1141,6,2,660,120,3,5,1,42,37,27,0.999542,0.302795589,2.514547753
39,0.033955857,6,10,17,446,16,13,7,2,13,816,38,5,4.2732,7,0.2857,0.4,0,0,1,-762,1087,6,2,459,111,6,4,2,35,26,22,0.00129658,0.486862919,2.021189299
20,0.526315789,6,10,16,461,11,8,12,4,8,901,41,6,4.7675,4,0,0,0,0,0,-763,1002,6,2,650,113,8,7,5,38,32,31,0.386754,0.255255994,1.72427587
20,0.350877193,6,10,18,461,12,12,8,4,12,1131,56,2,4.5169,6,0.0909,0.1667,0,0,1,-761,1146,6,2,503,121,4,6,2,50,36,28,0.998922,0.320285475,2.717670503
88,0.028449502,6,12,7,225,18,16,4,2,16,896,40,14,4.492,33,0.1429,0.0556,0,0,1,-725,508,1,3,650,150,0,5,0,40,38,33,0.0735775,0.52127689,1.851258349
537,0.023923445,6,12,13,152,16,13,7,3,13,1011,37,1,4.4426,14,0.2857,0.1429,0,0,1,-718,1331,1,3,1,158,4,11,5,34,22,30,0.197596,0.251654335,1.462397998
64,0.09569378,6,12,21,152,11,9,11,3,9,701,51,17,4.0108,6,0,0,0,0,1,-710,1375,1,3,1078,84,1,2,0,48,16,41,0.999973,0.377090561,2.71432976
103,0.007572889,6,10,13,152,19,16,4,2,16,649,15,2,3.9021,3,0,0,0,0,1,-50,938,6,2,988,121,0,6,3,16,22,16,0.999083,0.477922794,1.322219295
24,0.037593985,6,13,0,152,16,13,7,4,13,1658,36,2,5.0639,21,0.25,0.0714,0,0,1,155,48,2,3,227,111,1,5,1,41,66,46,1,0.556417325,1.653212514
15,0.263157895,6,12,20,152,15,13,7,4,13,789,25,0,4.0589,5,0,0,0,0,1,-1,1232,1,3,764,90,4,1,0,42,23,20,0.999986,0.404031222,2.096910013
21,0.526315789,6,13,11,103,16,17,3,2,17,1264,161,6,4.7678,27,0.1429,0.0588,0,0,0,-696,737,2,3,414,134,9,3,4,65,44,45,1,0.155766827,2.580924976
95,0.003258921,6,13,12,152,11,7,13,9,7,1129,39,0,5.0078,12,0,0,0,0,1,-695,874,2,3,354,120,7,1,6,67,26,37,0.994967,0.368194998,1.447158031
49,0.116959064,6,13,18,152,16,14,6,3,14,1176,33,1,4.6968,7,0.4,1,0,0,1,20,1186,2,3,1,125,1,3,1,30,39,33,0.638573,0.37334921,1.986771734
20,0.131578947,6,13,19,152,13,14,6,4,14,818,27,1,4.1018,9,0,0,0,0,1,-688,1217,2,3,481,119,6,1,6,38,22,43,0.633621,0.182762238,2.152288344
8,0.263157895,6,12,18,476,14,14,6,2,14,1254,50,0,4.7418,16,0.0909,0.1818,0,0,1,-713,1104,1,3,369,548,9,21,7,57,71,33,0.000541524,0.369833263,2.8876173
259,0.032894737,6,13,19,403,17,11,9,3,11,938,47,1,4.5082,16,0.1429,0.1,0,0,1,-688,1411,2,3,614,114,5,1,2,44,23,26,0.230353,0.139255087,1.963787827
79,0.04048583,6,13,19,384,13,8,12,5,8,1110,50,3,4.5109,24,0,0,0,0,0,40,1251,2,3,590,126,2,1,2,52,31,26,0.987505,0.310532554,1.973127854
55,0.035087719,6,13,22,103,13,6,14,4,7,1268,46,2,4.7861,12,0.25,0.1667,0,0,0,42,1382,2,3,86,129,5,2,4,54,29,68,0.534853,0.558503946,1.991226076
24,0.116959064,6,12,5,505,18,16,4,2,16,924,36,2,4.4799,9,0.2857,0.2857,0,0,0,-726,354,1,3,914,109,2,3,2,27,44,28,0.000035763,0.241885736,2.488550717
30,0.022883295,6,14,8,505,18,13,7,3,13,1178,18,4,4.632,7,0.4,0.5,0,0,0,186,510,3,3,409,70,3,0,0,34,48,23,0.000953899,0.63241343,1.602059991
26,0.04576659,6,12,13,114,17,18,2,2,18,1443,39,17,4.8322,7,0.25,0.5,0,0,0,-718,816,1,3,433,121,5,2,10,66,45,52,0.976341,0.341070061,1.880813592
11,1.052631579,6,14,12,505,20,18,2,2,18,964,42,4,4.4731,13,0.3077,0.5714,0,0,0,-671,746,3,3,639,117,3,7,3,47,35,42,0.999808,0.456775696,2.686636269
50,0.024479804,6,14,19,403,14,14,6,2,14,1730,54,5,5.1215,64,0.2857,0.0526,0,0,1,-664,1215,3,3,515,141,5,6,2,58,60,44,0.999485,0.403251558,2.328379603
30,0.008628128,6,14,18,384,16,17,3,2,17,1588,48,3,5.0541,29,0.375,0.1667,0,0,0,-665,1150,3,3,1101,126,8,8,4,85,64,64,1.20E-07,0.252666051,1.397940009
94,0.030959752,6,14,20,115,13,7,13,5,7,1124,22,0,4.3952,6,0.1667,0.1667,0,0,0,64,1301,3,3,338,101,4,2,7,56,39,47,0.96632,0.344729462,1.799340549
88,0.038986355,6,14,19,505,10,11,9,4,11,844,26,1,4.1757,8,0.3333,0.25,0,0,1,64,1268,3,3,704,95,7,3,3,48,22,25,0.999949,0.207274043,1.681241237
9,0.027700831,6,14,14,505,14,13,7,3,13,955,30,3,4.2899,6,0.1667,0.2,0,0,1,59,871,3,3,670,107,4,3,4,41,23,57,0.805863,0.699314701,1.477121255
7,1.052631579,6,14,19,421,14,18,2,3,18,1439,29,2,4.9547,16,0.5556,0.4167,0,0,0,-664,1179,3,3,1,123,5,7,5,77,68,68,0.999941,0.49203533,3.131618664
172,0.105263158,6,15,2,421,19,15,5,3,15,877,34,6,4.4544,6,0.2,0.3333,0,0,0,70,308,4,3,103,120,2,2,1,32,12,30,0.99919,0.462216871,2.873901598
74,0.15037594,6,14,18,421,12,13,7,3,13,1673,68,3,5.4261,11,0.2,0.25,1,0,0,63,1189,3,3,444,132,7,2,4,48,44,51,0.950101,0.337497906,2.348304863
67,0.210526316,6,14,16,114,18,16,4,2,16,665,17,0,4.1607,5,0.3333,0.6,0,0,0,61,1054,3,3,589,125,3,3,1,31,11,13,0.999995,0.609839998,2.113943352
42,0.15037594,6,14,19,421,16,11,9,4,11,1262,33,8,4.5041,3,0,0,0,0,0,64,1226,3,3,339,127,2,1,4,57,24,46,0.891869,0.528067038,2.290034611
475,0.055401662,6,14,12,421,15,11,9,3,11,746,27,7,4.0643,18,0,0,0,0,0,-671,1217,3,3,866,0,0,0,0,34,42,20,0.614307,0.617333243,1.447158031
45,0.116959064,6,14,19,421,16,12,8,2,12,1231,65,1,4.8539,8,0,0,0,0,0,64,1232,3,3,646,91,1,1,2,50,33,69,0.986117,0.333070203,2.350248018
53,0.09569378,6,15,19,421,14,13,7,2,13,540,14,9,3.6544,6,0.125,0.1667,0,0,0,-640,1213,4,3,656,117,1,2,2,48,25,13,0.999615,0.577562217,2.699837726
32,0.210526316,6,15,13,421,15,12,8,3,12,565,19,1,3.799,4,0,0,0,0,0,82,841,4,3,1079,123,10,2,10,31,13,31,0.963423,0.269366698,1.755874856
16,0.350877193,6,15,18,421,11,14,6,2,14,1504,28,3,5.0636,23,0.2143,0.1765,1,0,1,-641,1128,4,3,296,111,9,4,5,71,56,51,0.334558,0.528984363,3.102433706
56,0.116959064,6,15,18,114,14,14,6,3,14,1034,26,2,4.5735,17,0.375,0.3,0,0,1,-641,1166,4,3,615,120,4,8,3,21,62,22,0.720238,0.49781689,2.222716471
14,0.263157895,6,16,8,421,12,13,7,3,13,662,32,29,4.0617,11,0.1429,0.125,0,0,0,101,529,5,3,238,107,9,3,2,36,14,32,0.999999,0.163500784,2.421603927
50,0.09569378,6,16,18,421,17,15,5,3,15,800,39,5,4.1005,16,0.1429,0.1429,0,0,1,-617,1172,5,3,865,117,1,11,2,28,38,17,0.91325,0.216030201,2.136720567
173,0.014419611,6,16,5,421,12,9,11,5,9,1342,40,0,4.9838,7,0.25,0.2,0,0,1,232,503,5,3,950,126,1,1,1,33,30,34,0.999925,0.434412894,1.397940009
15,0.526315789,6,16,21,103,17,13,7,3,13,946,35,1,4.4032,13,0.1667,0.1,0,0,0,114,1310,5,3,278,127,11,4,4,50,32,22,0.723659,0.303386802,3.004751156
59,1.052631579,6,15,15,103,11,10,10,3,10,768,31,3,4.1323,12,0.3333,0.0909,0,0,0,84,1006,4,3,286,109,6,5,3,47,19,27,0.399075,0.60926592,1.973127854
78,0.175438596,6,15,16,421,11,11,9,3,11,1279,66,4,4.9485,12,0.125,0.1,0,0,0,84,1052,4,3,639,128,6,2,7,47,40,56,0.95314,0.55484091,2.608526034
149,0.061919505,6,17,1,301,16,12,8,2,12,762,26,2,4.1559,10,0.2,0.2,0,0,0,104,252,6,3,218,60,2,4,2,20,38,18,0.0786464,0.602632758,1.681241237
134,0.003786445,6,16,13,114,15,8,12,5,8,828,44,1,4.4155,4,0.0455,0.25,0,0,0,49,959,5,3,553,774,20,30,16,23,23,17,0.999996,0.502691903,1.342422681
22,0.021052632,6,15,17,114,14,8,12,6,8,828,45,4,4.1497,2,0,0,0,0,1,1,1066,4,3,265,130,0,1,2,16,21,23,0.999517,0.66565096,1.462397998
25,0.065789474,6,15,10,114,16,11,9,4,11,1325,47,1,5.074,9,0,0,0,0,0,-5,650,4,3,955,123,1,4,2,39,26,44,0.999898,0.481539179,1.62324929
26,0.350877193,6,16,19,114,15,17,3,3,17,1435,47,5,4.9897,8,0.125,0.1667,0,0,1,10,1167,5,3,854,101,1,3,0,51,80,32,0.996757,0.354928634,2.868056362
35,0.131578947,6,17,13,421,14,8,12,3,8,1411,51,1,5.2638,31,0.25,0.0769,0,0,1,-598,863,6,3,965,124,7,1,2,74,36,58,0.999991,0.516362432,1.477121255
53,0.105263158,6,17,5,165,9,7,13,8,7,1456,79,7,5.1622,5,0,0,0,0,1,-606,388,6,3,1042,113,3,3,1,60,51,53,0.125881,0.634504041,2.068185862
13,0.350877193,6,17,14,418,15,11,9,3,11,690,37,2,4.2607,9,0.1111,0.1667,0,0,0,-597,904,6,3,1006,127,1,5,3,29,35,22,0.999291,0.295288456,1.903089987
12,1.052631579,6,16,20,165,19,17,3,2,17,707,27,3,3.9581,20,0.25,0.125,0,0,0,-616,1217,5,3,704,133,3,2,2,42,17,36,0.704774,0.213497063,2.791690649
18,0.131578947,6,17,11,235,16,16,4,2,16,1197,47,3,4.7622,5,0.069,0.5,0,0,0,114,691,6,3,513,1268,49,52,26,41,51,37,1,0.56659463,2.06069784
16,0.022883295,6,17,18,235,19,18,2,3,18,861,29,2,4.2109,10,0,0,0,0,1,-593,1120,6,3,650,95,0,4,2,38,25,31,0.987215,0.463248473,1.939519253
26,0.175438596,6,17,17,235,16,12,8,3,12,1796,38,0,4.9224,27,0.3333,0.15,0,0,1,-594,1091,6,3,487,116,2,9,2,60,60,48,0.999985,0.170934519,2.541579244
9,0.210526316,6,17,19,235,4,5,15,6,5,1621,70,3,5.705,7,0,0,0,0,0,136,1181,6,3,301,132,3,9,4,48,36,55,0.991497,0.502386955,1.913813852
88,0.029239766,6,17,19,235,15,11,9,3,11,608,24,1,3.6913,9,0.0909,0.1429,0,0,0,-592,1242,6,3,602,98,3,1,2,25,8,24,0.983061,0.513972828,1.643452676
57,0.087719298,6,18,6,235,15,6,14,4,7,666,27,2,4.0591,2,0,0,0,0,1,45,447,7,3,31,109,6,3,4,42,13,28,0.999999,0.745130752,2.198657087
11,0.526315789,6,15,19,235,12,14,6,3,14,983,31,1,4.6389,5,0.1429,0.3333,0,0,0,-640,1177,4,3,1,107,2,6,3,44,22,55,0.840897,0.198721053,2.853698212
69,0.116959064,6,15,18,216,18,17,3,2,17,1540,40,3,5.0233,11,0.2,0.2,0,0,0,-641,1176,4,3,94,137,4,5,6,83,43,76,0.999996,0.428318987,2.324282455
17,0.263157895,6,19,8,354,16,14,6,2,14,1793,61,13,5.2648,52,0.4545,0.1786,0,0,1,-556,497,1,4,247,118,3,4,2,63,84,35,0.999374,0.506370154,2.924795996
41,0.09569378,6,19,5,354,16,17,3,2,17,1174,43,1,4.5881,34,0.3,0.1765,0,0,1,-558,371,1,4,865,113,4,3,3,46,38,21,0.0137123,0.655232912,2.209515015
46,0.210526316,6,19,18,354,17,16,4,3,16,1098,29,3,4.5456,21,0.2222,0.2,0,0,0,81,1139,1,4,556,140,3,7,1,32,30,36,1,0.477843642,2.158362492
70,0.15037594,6,19,12,354,13,13,7,2,13,1417,59,7,5.0651,24,0.3333,0.2,0,0,1,75,833,1,4,407,128,7,1,6,64,47,59,0.989107,0.370851995,2.792391689
14,0.015479876,6,20,15,354,17,10,10,5,10,825,32,7,4.3216,6,0,0,0,0,0,91,960,2,4,218,58,0,1,3,10,35,26,0.742952,0.559505897,1.342422681
9,0.263157895,6,20,18,354,13,11,9,3,11,1091,30,1,4.6557,28,0.4,0.1667,0,0,1,-521,1131,2,4,1,123,3,5,1,42,65,24,0.000390468,0.064972732,2.820857989
116,0.031897927,6,20,20,354,16,12,8,3,12,742,34,6,3.9555,6,0.1667,0.25,0,0,1,96,1361,2,4,513,51,4,2,1,20,48,17,0.978537,0.740220504,1.62324929
27,0.050125313,6,20,20,354,13,11,9,3,11,916,47,4,4.3732,12,0,0,1,0,0,95,1231,2,4,104,58,4,2,2,35,42,21,0.749163,0.279782964,2
2,0.029239766,6,20,19,354,16,14,6,2,14,916,32,6,4.1932,10,0,0,0,0,1,-520,1162,2,4,896,135,3,4,1,31,45,28,0.0287055,0.286031709,2.763427994
2,1.052631579,6,20,12,354,17,15,5,3,15,1516,65,4,4.9318,12,0.2222,0.25,0,0,1,-527,756,2,4,414,129,4,9,3,47,88,67,0.999958,0.49220968,2.951823035
39,0.263157895,6,21,12,354,14,15,5,3,15,1652,44,6,5.1468,23,0.4,0.1333,0,0,1,-503,818,3,4,675,122,8,1,4,42,46,40,0.999032,0.272886972,2.193124598
30,0.350877193,6,21,15,354,15,12,8,3,12,589,30,3,3.8283,6,0.3333,0.3333,0,0,0,-500,952,3,4,785,125,1,6,0,16,24,10,3.74E-07,0.050620292,2.631443769
22,0.263157895,6,21,18,216,13,13,7,4,13,1083,49,2,4.4648,9,0.6,0.4286,0,0,1,-497,1143,3,4,466,123,6,5,1,46,38,23,0.957795,0.408674633,2.62838893
95,0.033955857,6,21,19,216,13,13,7,3,13,886,24,3,4.3746,15,0.3333,0.1818,0,0,0,-496,1267,3,4,896,121,1,4,0,33,55,22,0.135724,0.141373243,1.755874856
63,0.07518797,6,22,13,216,15,15,5,4,15,1176,39,5,4.5585,28,0.5,0.15,0,0,0,-478,880,4,4,428,115,6,2,2,29,39,24,0.999939,0.381917337,1.716003344
12,0.175438596,6,22,20,251,14,11,9,4,11,1459,47,1,4.9602,35,0.2,0.1,0,0,1,-471,1234,4,4,134,125,8,3,4,49,66,46,0.999999,0.651600493,2.181843588
6,0.350877193,6,23,0,277,11,9,11,4,9,718,27,1,4.1086,18,0.25,0.3,0,0,0,-468,15,5,4,650,115,3,5,1,28,39,17,0.0733601,0.526415476,2.982723388
518,0.042105263,6,23,2,135,16,14,6,2,14,730,19,7,4.1084,12,0,0,0,0,0,-465,686,5,4,728,129,1,2,3,17,21,19,0.999164,0.611249917,1.851258349
9,0.105263158,6,23,16,16,8,8,12,5,8,1394,40,2,4.7232,4,0.125,0.25,0,0,1,-451,1022,5,4,481,128,1,9,1,46,73,28,0.000839374,0.457813008,2.225309282
13,0.263157895,6,22,18,135,14,17,3,2,17,1599,33,7,5.2039,27,0,0,0,0,1,-37,1137,4,4,296,71,0,1,0,50,78,41,0.978992,0.42054082,2.739572344
79,0.020639835,6,23,16,5,15,14,6,2,14,846,40,4,4.2141,10,0,0,0,0,1,-15,1094,5,4,554,118,2,6,3,31,26,35,0.860171,0.521508143,1.342422681
24,0.15037594,6,22,18,16,12,11,9,3,11,1113,39,3,4.7123,22,0.3636,0.2857,0,0,0,-37,1143,4,4,615,119,6,10,2,32,62,34,9.33E-08,0.400708165,2.212187604
10,0.116959064,6,22,0,5,12,8,12,4,8,1479,50,2,5.2881,12,0.5,0.3333,0,0,0,-56,10,4,4,689,92,2,2,3,45,53,30,0.431138,0.222536316,2.858537198
13,0.116959064,6,22,19,5,17,15,5,3,15,819,30,3,4.2031,8,0.2857,0.3333,0,0,0,-36,1191,4,4,1,115,5,3,3,30,25,14,0.590697,0.262935675,2.049218023
71,0.003654971,6,23,11,135,14,10,10,3,10,1556,59,14,5.2788,44,0.5556,0.1562,0,0,1,-21,742,5,4,892,99,1,1,3,70,41,55,0.999973,0.228208316,1.342422681
15,0.04784689,6,23,18,473,17,19,1,2,19,719,20,16,4.12,13,0.3333,0.3333,0,0,0,-450,1097,5,4,865,105,2,3,0,23,24,20,0.998533,0.371646152,1.86923172
35,0.263157895,6,24,10,16,11,9,11,5,9,864,34,5,4.3889,3,0,0,0,0,0,-433,654,6,4,1027,0,0,0,0,32,57,27,0.614307,0.629201434,1.939519253
34,0.050125313,6,21,12,16,17,13,7,4,13,897,45,0,4.3631,9,0.25,0.4,0,0,1,-503,793,3,4,537,124,2,9,3,33,42,28,0.999716,0.542813984,1.491361694
24,0.350877193,6,24,15,16,14,15,5,2,15,654,21,3,4.1634,12,0.25,0.2222,0,0,0,-428,982,6,4,609,129,2,4,1,22,32,14,0.868126,0.469337273,2.123851641
39,0.350877193,6,24,18,135,12,12,8,3,12,932,25,4,4.4427,11,0.4286,0.6,0,0,1,-425,1134,6,4,499,143,2,9,2,36,61,16,0.639041,0.314293937,2.477121255
20,0.175438596,6,25,11,135,13,9,11,3,9,878,53,1,4.4732,22,0.5714,0.25,0,0,0,-408,717,7,4,1026,124,0,8,0,28,51,28,0.974743,0.590222665,2.178976947
218,0.031897927,6,24,19,5,16,13,7,3,13,1444,55,2,4.8742,24,0.25,0.0526,0,0,1,77,1395,6,4,639,121,0,1,4,56,46,70,0.00218269,0.393639023,1.591064607
17,0.025673941,6,23,20,5,17,15,5,3,15,1262,61,11,4.7539,9,0.4,0.3333,0,0,1,54,1226,5,4,796,102,4,2,1,49,29,54,0.999985,0.454961739,1.491361694
26,0.526315789,6,23,19,5,17,18,2,2,18,867,23,3,4.2205,7,0.1111,0.1667,0,0,0,53,1176,5,4,1,120,4,3,5,36,33,26,0.997148,0.73294923,2.759667845
100,0.030959752,6,23,12,135,15,11,9,4,11,1058,65,13,4.4657,7,0.0147,0.1667,0,0,0,-4,878,5,4,756,1535,63,43,39,43,30,33,0.166416,0.094513731,1.86923172
43,0.131578947,6,26,6,135,18,14,6,3,14,920,25,0,4.3077,6,0,0,0,0,0,47,436,1,5,510,132,5,3,5,18,42,23,1,0.617113017,2.305351369
3,1.052631579,6,26,9,135,15,13,7,3,13,891,25,1,4.3193,15,0.375,0.2308,0,0,0,-387,543,1,5,865,98,2,5,2,31,36,21,0.999999,0.407099281,3.163459552
28,0.210526316,6,26,16,135,16,14,6,3,14,1385,55,3,5.2222,20,0.6,0.25,0,0,0,-379,1040,1,5,1,122,0,3,3,32,63,31,0.00427807,0.276371663,2.519827994
31,0.263157895,6,26,17,5,14,12,8,2,12,1095,30,4,4.583,23,0.3333,0.2143,0,0,0,341,1053,1,5,1,111,2,7,3,13,44,31,0.999837,0.67932162,2.390935107
64,0.116959064,6,26,14,135,16,9,11,5,9,1287,49,10,4.9366,16,0.375,0.2727,0,0,1,339,953,1,5,1003,161,6,3,3,43,36,33,0.138996,0.338634028,2.029383778
18,1.052631579,6,26,13,135,12,11,9,4,11,1480,79,11,5.2184,24,0,0,0,0,1,338,852,1,5,428,129,2,2,5,49,65,31,0.95959,0.545871747,2.365487985
107,0.350877193,6,27,9,135,14,12,8,3,12,1053,49,3,4.5905,23,0.25,0.3636,0,0,0,358,674,2,5,43,147,3,3,3,41,36,30,0.677316,0.433499701,0.301029996
36,0.08097166,6,26,13,135,17,16,4,3,16,976,39,7,4.2495,25,0.0667,0.0625,0,0,0,337,816,1,5,385,131,2,3,1,31,34,24,0.943729,0.572209013,1.568201724
16,0.116959064,6,26,13,392,12,11,9,5,11,1035,39,12,4.2813,5,0,0,0,0,1,337,799,1,5,449,130,7,1,1,46,33,32,0.170528,0.255928639,1.72427587
165,0.526315789,6,25,4,5,18,17,3,2,17,1273,28,10,4.6065,17,0.2222,0.1667,0,0,1,305,441,7,4,967,132,2,4,4,33,30,34,0.999987,0.36224957,2.965201701
15,0.350877193,6,28,10,392,17,15,5,3,15,566,30,10,3.6664,3,0.4,1,0,0,0,-3,674,3,5,978,132,0,3,0,26,18,14,1,0.294826348,2.158362492
17,1.052631579,6,28,16,392,15,14,6,3,14,804,41,2,4.0947,23,0.3333,0.1579,0,0,0,-331,1002,3,5,918,124,5,5,4,24,39,28,0.998487,0.683716236,3.28645647
32,0.175438596,6,28,6,392,13,14,6,2,14,683,29,7,3.876,9,0.2,0.1429,0,0,1,18,392,3,5,238,126,0,6,1,29,17,24,0.999983,0.407851112,2.260071388
42,0.032894737,6,28,7,392,13,8,12,4,8,1130,53,7,4.7318,8,0.4,0.3333,0,0,0,19,501,3,5,466,127,5,8,6,43,29,18,1,0.588966088,1.51851394
12,0.350877193,6,28,10,392,15,10,10,4,10,1124,44,1,4.6189,4,0,0,0,0,1,22,645,3,5,539,127,4,3,3,61,41,28,0.190935,0.319399565,2.086359831
33,0.526315789,6,27,19,392,16,15,5,2,15,1349,41,1,4.9072,6,0.1667,0.2,0,0,0,7,1174,2,5,1,105,1,6,3,59,44,47,0.183569,0.151708717,2.966141733
3,0.210526316,6,28,19,260,16,15,5,3,15,680,14,4,3.9913,10,0.1667,0.1667,0,0,0,14,1160,3,5,1,117,6,5,2,30,12,22,0.000284268,0.418365089,2.511883361
109,0.036297641,6,27,22,135,17,14,6,2,14,1001,38,2,4.5009,7,0.1429,0.25,0,0,1,-349,22,2,5,171,135,2,2,0,39,30,37,0.996818,0.536614596,1.77815125
33,0.058479532,6,28,6,135,13,12,8,5,12,1216,65,5,4.5553,33,0.4444,0.2353,0,0,0,1,407,3,5,678,147,3,3,2,50,35,29,0.935132,0.761234355,2.378397901
103,0.350877193,6,28,18,5,18,18,2,2,18,1271,35,1,4.5819,23,0.25,0.1333,0,0,0,12,1186,3,5,442,139,6,3,2,57,52,31,1,0.348144215,2.653212514
14,0.263157895,6,29,12,5,19,19,1,2,19,615,23,9,3.8794,8,0,0,0,0,0,22,789,4,5,171,122,6,2,3,40,25,20,0.999995,0.405932039,1.977723605
28,0.526315789,6,29,18,135,17,16,4,3,16,1429,37,2,5.0589,21,0.3333,0.25,0,0,1,27,1154,4,5,1,121,3,6,5,45,70,24,6.77E-06,0.279148919,2.902546779
54,0.087719298,6,29,18,5,14,12,8,6,12,786,9,7,4.2225,15,0.25,0.3,0,0,0,27,1171,4,5,615,130,2,7,2,32,40,24,0.88578,0.515465016,2.08278537
46,0.263157895,6,29,20,5,16,16,4,3,16,1058,47,0,4.3779,8,0.4,0.5,0,0,1,-304,1247,4,5,125,119,3,7,1,38,48,22,0.960855,0.479315055,3.064457989
99,0.026990553,6,29,20,135,18,16,4,2,16,881,29,3,4.1413,8,0.2727,0.375,0,0,0,-304,1306,4,5,173,120,2,7,1,39,34,18,0.884584,0.467215325,1.431363764
148,0.014619883,6,29,18,135,16,12,8,4,12,2120,38,1,5.8256,29,0.2,0.0714,0,0,0,-305,1264,4,5,1,104,0,3,6,51,58,58,1,0.481936982,1.301029996
